                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 4.0793,                 5.4212,                 3.9558,                0.00135,                0.05571,                0.00098,                0.00027,                 3.2246,                 4.8981,                 3.1215,             6.5142e-05,             6.5142e-05,             6.5142e-05
