                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 4.4787,                 5.5565,                 4.1755,                      0,                      0,                      0,                      0,                 4.9483,                 5.4878,                 4.0219,             6.4574e-05,             6.4574e-05,             6.4574e-05
