                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.0584,                   5.01,                 3.5254,                0.00231,                0.07029,                0.00184,                0.00044,                 3.0807,                 4.7276,                 3.1041,             6.4574e-05,             6.4574e-05,             6.4574e-05
